d3mIndex,Company,Year,Date,Close
23507,ibm,1988,08-24,23.448
23508,ibm,1988,08-25,23.213
23509,ibm,1988,08-26,23.34800000000001
23510,ibm,1988,08-29,23.58
23511,ibm,1988,08-30,23.47300000000001
23512,ibm,1988,08-31,23.186
23513,ibm,1988,09-01,22.928
23514,ibm,1988,09-02,23.706
23515,ibm,1988,09-06,23.47300000000001
23516,ibm,1988,09-07,23.24
23517,ibm,1988,09-08,23.312
23518,ibm,1988,09-09,23.781
23519,ibm,1988,09-12,23.63
23520,ibm,1988,09-13,23.915
23521,ibm,1988,09-14,23.84
23522,ibm,1988,09-15,23.657
23523,ibm,1988,09-16,23.756
23524,ibm,1988,09-19,23.448
23525,ibm,1988,09-20,23.448
23526,ibm,1988,09-21,23.547
23527,ibm,1988,09-22,23.288
23528,ibm,1988,09-23,23.47300000000001
23529,ibm,1988,09-26,23.34800000000001
23530,ibm,1988,09-27,23.547
23531,ibm,1988,09-28,23.68
23532,ibm,1988,09-29,23.989
23533,ibm,1988,09-30,23.989
23534,ibm,1988,10-03,23.891
23535,ibm,1988,10-04,23.814
23536,ibm,1988,10-05,23.68
23537,ibm,1988,10-06,23.706
23538,ibm,1988,10-07,24.125
23539,ibm,1988,10-10,24.148000000000003
23540,ibm,1988,10-11,24.691
23541,ibm,1988,10-12,24.433000000000003
23542,ibm,1988,10-13,24.666
23543,ibm,1988,10-14,24.9
23544,ibm,1988,10-17,25.193
23545,ibm,1988,10-18,25.867
23546,ibm,1988,10-19,25.452
23547,ibm,1988,10-20,25.967
23548,ibm,1988,10-21,25.867
23549,ibm,1988,10-24,25.601
23550,ibm,1988,10-25,25.552
23551,ibm,1988,10-26,25.292
23552,ibm,1988,10-27,25.00800000000001
23553,ibm,1988,10-28,25.109
23554,ibm,1988,10-31,25.503
23557,ibm,1989,01-03,25.167
23558,ibm,1989,01-04,25.474
23559,ibm,1989,01-05,25.427
23560,ibm,1989,01-06,25.344
23561,ibm,1989,01-09,25.365
23562,ibm,1989,01-10,25.193
23563,ibm,1989,01-11,25.427
23564,ibm,1989,01-12,25.601
23565,ibm,1989,01-13,25.66
23566,ibm,1989,01-16,25.835
23567,ibm,1989,01-17,25.76
23568,ibm,1989,01-18,25.995
23569,ibm,1989,01-19,25.835
23570,ibm,1989,01-20,25.712
23571,ibm,1989,01-23,25.452
23572,ibm,1989,01-24,25.835
23573,ibm,1989,01-25,25.63300000000001
23574,ibm,1989,01-26,26.202
23575,ibm,1989,01-27,26.386
23576,ibm,1989,01-30,26.779
23577,ibm,1989,01-31,27.163
23578,ibm,1989,02-01,26.95300000000001
23579,ibm,1989,02-02,26.695
23580,ibm,1989,02-03,26.568
23581,ibm,1989,02-06,26.336
23582,ibm,1989,02-07,26.547
23583,ibm,1989,02-08,26.413
23584,ibm,1989,02-09,26.278
23585,ibm,1989,02-10,25.995
23586,ibm,1989,02-13,26.202
23587,ibm,1989,02-14,25.945
23588,ibm,1989,02-15,26.413
23589,ibm,1989,02-16,26.177
23590,ibm,1989,02-17,26.046
23591,ibm,1989,02-21,26.103
23592,ibm,1989,02-22,25.66
23593,ibm,1989,02-23,25.66
23594,ibm,1989,02-24,25.193
23595,ibm,1989,02-27,25.292
23596,ibm,1989,02-28,25.265
23597,ibm,1989,03-01,24.935
23598,ibm,1989,03-02,25.061
23599,ibm,1989,03-03,25.13300000000001
23600,ibm,1989,03-06,25.265
23601,ibm,1989,03-07,24.935
23602,ibm,1989,03-08,24.874
23603,ibm,1989,03-09,24.666
23604,ibm,1989,03-10,24.592
23605,ibm,1989,03-13,24.726
23606,ibm,1989,03-14,24.515
23607,ibm,1989,03-15,24.334
23608,ibm,1989,03-16,24.566
23609,ibm,1989,03-17,23.397
23610,ibm,1989,03-20,22.769
23611,ibm,1989,03-21,22.904
23612,ibm,1989,03-22,22.721
23613,ibm,1989,03-23,22.795
23614,ibm,1989,03-27,22.904
23615,ibm,1989,03-28,22.882
23616,ibm,1989,03-29,22.795
23617,ibm,1989,03-30,22.613000000000003
23618,ibm,1989,03-31,22.696
23619,ibm,1989,04-03,22.561
23620,ibm,1989,04-04,22.277
23621,ibm,1989,04-05,22.411
23622,ibm,1989,04-06,22.462
23623,ibm,1989,04-07,22.81900000000001
23624,ibm,1989,04-10,22.882
23625,ibm,1989,04-11,23.114
23626,ibm,1989,04-12,23.114
23627,ibm,1989,04-13,22.721
23628,ibm,1989,04-14,23.056
23629,ibm,1989,04-17,23.163
23630,ibm,1989,04-18,23.498
23631,ibm,1989,04-19,23.374
23632,ibm,1989,04-20,23.374
23633,ibm,1989,04-21,23.607
23634,ibm,1989,04-24,23.607
23635,ibm,1989,04-25,23.814
23636,ibm,1989,04-26,23.814
23637,ibm,1989,04-27,23.84
23638,ibm,1989,04-28,23.732
23639,ibm,1989,05-01,23.58
23640,ibm,1989,05-02,23.374
23641,ibm,1989,05-03,23.186
23642,ibm,1989,05-04,23.006
23643,ibm,1989,05-05,22.747
23644,ibm,1989,05-08,22.769
23645,ibm,1989,05-09,22.81900000000001
23646,ibm,1989,05-10,22.795
23647,ibm,1989,05-11,22.696
23648,ibm,1989,05-12,23.029
23649,ibm,1989,05-15,23.448
23650,ibm,1989,05-16,23.163
23651,ibm,1989,05-17,23.186
23652,ibm,1989,05-18,23.288
23653,ibm,1989,05-19,23.114
23654,ibm,1989,05-22,22.84800000000001
23655,ibm,1989,05-23,22.769
23656,ibm,1989,05-24,22.81900000000001
23657,ibm,1989,05-25,22.795
23658,ibm,1989,05-26,22.769
23659,ibm,1989,05-30,22.513
23660,ibm,1989,05-31,22.795
23661,ibm,1989,06-01,22.882
23662,ibm,1989,06-02,22.904
23663,ibm,1989,06-05,22.67
23664,ibm,1989,06-06,22.795
23665,ibm,1989,06-07,22.769
23666,ibm,1989,06-08,22.721
23667,ibm,1989,06-09,22.537
23668,ibm,1989,06-12,22.644
23669,ibm,1989,06-13,23.08
23670,ibm,1989,06-14,22.956
23671,ibm,1989,06-15,22.747
23672,ibm,1989,06-16,22.769
23673,ibm,1989,06-19,22.956
23674,ibm,1989,06-20,22.769
23675,ibm,1989,06-21,22.81900000000001
23676,ibm,1989,06-22,22.696
23677,ibm,1989,06-23,23.056
23678,ibm,1989,06-26,23.288
23679,ibm,1989,06-27,23.789
23680,ibm,1989,06-28,23.68
23681,ibm,1989,06-29,23.186
23682,ibm,1989,06-30,23.264
23683,ibm,1989,07-03,23.34800000000001
23684,ibm,1989,07-05,23.288
23685,ibm,1989,07-06,23.213
23686,ibm,1989,07-07,23.32
23687,ibm,1989,07-10,23.84
23688,ibm,1989,07-11,23.68
23689,ibm,1989,07-12,23.865
23690,ibm,1989,07-13,23.891
23691,ibm,1989,07-14,23.865
23692,ibm,1989,07-17,24.125
23693,ibm,1989,07-18,23.865
23694,ibm,1989,07-19,23.789
23695,ibm,1989,07-20,23.448
23696,ibm,1989,07-21,23.732
23697,ibm,1989,07-24,23.607
23698,ibm,1989,07-25,23.448
23699,ibm,1989,07-26,23.397
23700,ibm,1989,07-27,23.498
23701,ibm,1989,07-28,23.58
23702,ibm,1989,07-31,23.915
23703,ibm,1989,08-01,23.84
23704,ibm,1989,08-02,23.706
23705,ibm,1989,08-03,23.657
23706,ibm,1989,08-04,24.024
23707,ibm,1989,08-07,24.408
23708,ibm,1989,08-08,24.592
23709,ibm,1989,08-09,24.357
23710,ibm,1989,08-10,24.433000000000003
23711,ibm,1989,08-11,24.024
23712,ibm,1989,08-14,24.148000000000003
23713,ibm,1989,08-15,24.172
23714,ibm,1989,08-16,24.024
23715,ibm,1989,08-17,23.865
23716,ibm,1989,08-18,23.94
23717,ibm,1989,08-21,23.498
23718,ibm,1989,08-22,23.63
23719,ibm,1989,08-23,23.706
23720,ibm,1989,08-24,24.125
23721,ibm,1989,08-25,24.148000000000003
23722,ibm,1989,08-28,24.541
23723,ibm,1989,08-29,24.199
23724,ibm,1989,08-30,24.307
23725,ibm,1989,08-31,24.357
23726,ibm,1989,09-01,24.408
23727,ibm,1989,09-05,24.491
23728,ibm,1989,09-06,24.282
23729,ibm,1989,09-07,24.172
23730,ibm,1989,09-08,24.125
23731,ibm,1989,09-11,24.172
23732,ibm,1989,09-12,24.307
23733,ibm,1989,09-13,23.989
23734,ibm,1989,09-14,24.072
23735,ibm,1989,09-15,24.024
23736,ibm,1989,09-18,24.148000000000003
23737,ibm,1989,09-19,24.125
23738,ibm,1989,09-20,24.125
23739,ibm,1989,09-21,24.148000000000003
23740,ibm,1989,09-22,24.233
23741,ibm,1989,09-25,24.172
23742,ibm,1989,09-26,24.433000000000003
23743,ibm,1989,09-27,23.186
23744,ibm,1989,09-28,22.67
23745,ibm,1989,09-29,22.721
23746,ibm,1989,10-02,22.589
23747,ibm,1989,10-03,22.044
23748,ibm,1989,10-04,22.513
23749,ibm,1989,10-05,22.354
23750,ibm,1989,10-06,22.354
23751,ibm,1989,10-09,22.721
23752,ibm,1989,10-10,22.513
23753,ibm,1989,10-11,22.411
23754,ibm,1989,10-12,22.378
23755,ibm,1989,10-13,21.209
23756,ibm,1989,10-16,21.415
23757,ibm,1989,10-17,21.267
23758,ibm,1989,10-18,21.16
23759,ibm,1989,10-19,21.652
23760,ibm,1989,10-20,21.678
23761,ibm,1989,10-23,21.525
23762,ibm,1989,10-24,21.415
23763,ibm,1989,10-25,21.186
23764,ibm,1989,10-26,20.949
23765,ibm,1989,10-27,20.767
23766,ibm,1989,10-30,20.691
23767,ibm,1989,10-31,20.851
23770,ibm,1990,01-02,20.383
23771,ibm,1990,01-03,20.566
23772,ibm,1990,01-04,20.8
23773,ibm,1990,01-05,20.743
23774,ibm,1990,01-08,20.875
23775,ibm,1990,01-09,20.665
23776,ibm,1990,01-10,20.591
23777,ibm,1990,01-11,20.767
23778,ibm,1990,01-12,20.358
23779,ibm,1990,01-15,20.408
23780,ibm,1990,01-16,20.824
23781,ibm,1990,01-17,20.566
23782,ibm,1990,01-18,20.691
23783,ibm,1990,01-19,20.509
23784,ibm,1990,01-22,20.1
23785,ibm,1990,01-23,20.125
23786,ibm,1990,01-24,20.275
23787,ibm,1990,01-25,19.94
23788,ibm,1990,01-26,20.149
23789,ibm,1990,01-29,20.222
23790,ibm,1990,01-30,20.222
23791,ibm,1990,01-31,20.509
23792,ibm,1990,02-01,20.33
23793,ibm,1990,02-02,20.457
23794,ibm,1990,02-05,20.716
23795,ibm,1990,02-06,21.01
23796,ibm,1990,02-07,21.443
23797,ibm,1990,02-08,21.369
23798,ibm,1990,02-09,21.318
23799,ibm,1990,02-12,21.036
23800,ibm,1990,02-13,21.478
23801,ibm,1990,02-14,21.579
23802,ibm,1990,02-15,21.579
23803,ibm,1990,02-16,21.525
23804,ibm,1990,02-20,21.394
23805,ibm,1990,02-21,21.81
23806,ibm,1990,02-22,21.478
23807,ibm,1990,02-23,21.342
23808,ibm,1990,02-26,21.626
23809,ibm,1990,02-27,21.579
23810,ibm,1990,02-28,21.6
23811,ibm,1990,03-01,21.626
23812,ibm,1990,03-02,21.81
23813,ibm,1990,03-05,21.836
23814,ibm,1990,03-06,21.994
23815,ibm,1990,03-07,21.945
23816,ibm,1990,03-08,22.253
23817,ibm,1990,03-09,22.152
23818,ibm,1990,03-12,22.411
23819,ibm,1990,03-13,22.095
23820,ibm,1990,03-14,22.095
23821,ibm,1990,03-15,22.253
23822,ibm,1990,03-16,22.589
23823,ibm,1990,03-19,22.67
23824,ibm,1990,03-20,22.462
23825,ibm,1990,03-21,22.303
23826,ibm,1990,03-22,22.152
23827,ibm,1990,03-23,21.836
23828,ibm,1990,03-26,21.652
23829,ibm,1990,03-27,21.734
23830,ibm,1990,03-28,22.018
23831,ibm,1990,03-29,22.044
23832,ibm,1990,03-30,22.07
23833,ibm,1990,04-02,22.018
23834,ibm,1990,04-03,22.178
23835,ibm,1990,04-04,22.152
23836,ibm,1990,04-05,22.07
23837,ibm,1990,04-06,22.018
23838,ibm,1990,04-09,21.945
23839,ibm,1990,04-10,22.018
23840,ibm,1990,04-11,22.119
23841,ibm,1990,04-12,22.277
23842,ibm,1990,04-16,23.056
23843,ibm,1990,04-17,23.114
23844,ibm,1990,04-18,22.855
23845,ibm,1990,04-19,22.696
23846,ibm,1990,04-20,22.747
23847,ibm,1990,04-23,22.747
23848,ibm,1990,04-24,22.644
23849,ibm,1990,04-25,22.747
23850,ibm,1990,04-26,22.621
23851,ibm,1990,04-27,22.329
23852,ibm,1990,04-30,22.67
23853,ibm,1990,05-01,22.462
23854,ibm,1990,05-02,22.696
23855,ibm,1990,05-03,22.721
23856,ibm,1990,05-04,22.98
23857,ibm,1990,05-07,22.98
23858,ibm,1990,05-08,23.029
23859,ibm,1990,05-09,23.14
23860,ibm,1990,05-10,23.374
23861,ibm,1990,05-11,23.706
23862,ibm,1990,05-14,23.765
23863,ibm,1990,05-15,24.049
23864,ibm,1990,05-16,23.998
23865,ibm,1990,05-17,24.148000000000003
23866,ibm,1990,05-18,23.998
23867,ibm,1990,05-21,24.334
23868,ibm,1990,05-22,24.491
23869,ibm,1990,05-23,24.699
23870,ibm,1990,05-24,24.699
23871,ibm,1990,05-25,24.172
23872,ibm,1990,05-29,24.908
23873,ibm,1990,05-30,25.142
23874,ibm,1990,05-31,24.96
23875,ibm,1990,06-01,24.85
23876,ibm,1990,06-04,25.034
23877,ibm,1990,06-05,25.109
23878,ibm,1990,06-06,25.084
23879,ibm,1990,06-07,25.084
23880,ibm,1990,06-08,24.699
23881,ibm,1990,06-11,24.935
23882,ibm,1990,06-12,25.00800000000001
23883,ibm,1990,06-13,25.242
23884,ibm,1990,06-14,25.142
23885,ibm,1990,06-15,25.034
23886,ibm,1990,06-18,24.674
23887,ibm,1990,06-19,24.699
23888,ibm,1990,06-20,24.541
23889,ibm,1990,06-21,24.775
23890,ibm,1990,06-22,24.172
23891,ibm,1990,06-25,24.257
23892,ibm,1990,06-26,24.282
23893,ibm,1990,06-27,24.541
23894,ibm,1990,06-28,24.466
23895,ibm,1990,06-29,24.442
23896,ibm,1990,07-02,24.641
23897,ibm,1990,07-03,24.466
23898,ibm,1990,07-05,24.408
23899,ibm,1990,07-06,24.541
23900,ibm,1990,07-09,24.748
23901,ibm,1990,07-10,24.491
23902,ibm,1990,07-11,24.775
23903,ibm,1990,07-12,24.96
23904,ibm,1990,07-13,25.167
23905,ibm,1990,07-16,25.452
23906,ibm,1990,07-17,25.109
23907,ibm,1990,07-18,24.935
23908,ibm,1990,07-19,24.96
23909,ibm,1990,07-20,24.466
23910,ibm,1990,07-23,24.09800000000001
23911,ibm,1990,07-24,23.865
23912,ibm,1990,07-25,23.865
23913,ibm,1990,07-26,23.529
23914,ibm,1990,07-27,23.163
23915,ibm,1990,07-30,23.32
23916,ibm,1990,07-31,23.186
23917,ibm,1990,08-01,23.213
23918,ibm,1990,08-02,22.829
23919,ibm,1990,08-03,22.488000000000003
23920,ibm,1990,08-06,21.6
23921,ibm,1990,08-07,21.415
23922,ibm,1990,08-08,21.453000000000007
23923,ibm,1990,08-09,21.478
23924,ibm,1990,08-10,21.218000000000004
23925,ibm,1990,08-13,21.579
23926,ibm,1990,08-14,21.709
23927,ibm,1990,08-15,21.836
23928,ibm,1990,08-16,21.579
23929,ibm,1990,08-17,21.083
23930,ibm,1990,08-20,21.267
23931,ibm,1990,08-21,20.901
23932,ibm,1990,08-22,20.591
23933,ibm,1990,08-23,20.149
23934,ibm,1990,08-24,20.875
23935,ibm,1990,08-27,21.709
23936,ibm,1990,08-28,21.551
23937,ibm,1990,08-29,21.6
23938,ibm,1990,08-30,21.16
23939,ibm,1990,08-31,21.186
23940,ibm,1990,09-04,21.318
23941,ibm,1990,09-05,21.318
23942,ibm,1990,09-06,21.294
23943,ibm,1990,09-07,21.945
23944,ibm,1990,09-10,22.018
23945,ibm,1990,09-11,22.354
23946,ibm,1990,09-12,22.437
23947,ibm,1990,09-13,21.836
23948,ibm,1990,09-14,21.709
23949,ibm,1990,09-17,21.86
23950,ibm,1990,09-18,22.303
23951,ibm,1990,09-19,22.537
23952,ibm,1990,09-20,22.437
23953,ibm,1990,09-21,22.20300000000001
23954,ibm,1990,09-24,21.836
23955,ibm,1990,09-25,22.119
23956,ibm,1990,09-26,21.91800000000001
23957,ibm,1990,09-27,21.709
23958,ibm,1990,09-28,22.119
23959,ibm,1990,10-01,22.67
23960,ibm,1990,10-02,22.513
23961,ibm,1990,10-03,22.329
23962,ibm,1990,10-04,22.437
23963,ibm,1990,10-05,22.513
23964,ibm,1990,10-08,22.769
23965,ibm,1990,10-09,21.91800000000001
23966,ibm,1990,10-10,21.525
23967,ibm,1990,10-11,21.01
23968,ibm,1990,10-12,20.851
23969,ibm,1990,10-15,20.641
23970,ibm,1990,10-16,20.665
23971,ibm,1990,10-17,20.949
23972,ibm,1990,10-18,21.91800000000001
23973,ibm,1990,10-19,22.388
23974,ibm,1990,10-22,22.411
23975,ibm,1990,10-23,22.20300000000001
23976,ibm,1990,10-24,22.595
23977,ibm,1990,10-25,22.488000000000003
23978,ibm,1990,10-26,22.23
23979,ibm,1990,10-29,22.044
23980,ibm,1990,10-30,22.119
23981,ibm,1990,10-31,21.945
23984,ibm,1991,01-02,23.32
23985,ibm,1991,01-03,23.397
23986,ibm,1991,01-04,23.32
23987,ibm,1991,01-07,22.928
23988,ibm,1991,01-08,22.67
23989,ibm,1991,01-09,22.23
23990,ibm,1991,01-10,22.537
23991,ibm,1991,01-11,22.488000000000003
23992,ibm,1991,01-14,22.20300000000001
23993,ibm,1991,01-15,22.362
23994,ibm,1991,01-16,22.696
23995,ibm,1991,01-17,24.072
23996,ibm,1991,01-18,24.466
23997,ibm,1991,01-21,24.88300000000001
23998,ibm,1991,01-22,24.541
23999,ibm,1991,01-23,24.8
24000,ibm,1991,01-24,25.167
24001,ibm,1991,01-25,25.503
24002,ibm,1991,01-28,25.842
24003,ibm,1991,01-29,25.895
24004,ibm,1991,01-30,26.413
24005,ibm,1991,01-31,26.362
24006,ibm,1991,02-01,26.386
24007,ibm,1991,02-04,26.494
24008,ibm,1991,02-05,26.729
24009,ibm,1991,02-06,27.012
24010,ibm,1991,02-07,26.729
24011,ibm,1991,02-08,26.937
24012,ibm,1991,02-11,27.531
24013,ibm,1991,02-12,27.607
24014,ibm,1991,02-13,27.998
24015,ibm,1991,02-14,28.072
24016,ibm,1991,02-15,28.573
24017,ibm,1991,02-19,29.018
24018,ibm,1991,02-20,28.673
24019,ibm,1991,02-21,28.179
24020,ibm,1991,02-22,27.715
24021,ibm,1991,02-25,27.788
24022,ibm,1991,02-26,26.989
24023,ibm,1991,02-27,27.22300000000001
24024,ibm,1991,02-28,26.779
24025,ibm,1991,03-01,27.245
24026,ibm,1991,03-04,27.171
24027,ibm,1991,03-05,27.764
24028,ibm,1991,03-06,27.64
24029,ibm,1991,03-07,27.555
24030,ibm,1991,03-08,27.297
24031,ibm,1991,03-11,26.853
24032,ibm,1991,03-12,26.413
24033,ibm,1991,03-13,26.853
24034,ibm,1991,03-14,26.645
24035,ibm,1991,03-15,26.336
24036,ibm,1991,03-18,26.595
24037,ibm,1991,03-19,23.94
24038,ibm,1991,03-20,23.74
24039,ibm,1991,03-21,23.273000000000003
24040,ibm,1991,03-22,23.213
24041,ibm,1991,03-25,23.607
24042,ibm,1991,03-26,23.68
24043,ibm,1991,03-27,23.47300000000001
24044,ibm,1991,03-28,23.68
24045,ibm,1991,04-01,23.34800000000001
24046,ibm,1991,04-02,23.556
24047,ibm,1991,04-03,23.529
24048,ibm,1991,04-04,23.607
24049,ibm,1991,04-05,23.42
24050,ibm,1991,04-08,23.506
24051,ibm,1991,04-09,23.14
24052,ibm,1991,04-10,23.14
24053,ibm,1991,04-11,23.006
24054,ibm,1991,04-12,22.561
24055,ibm,1991,04-15,22.23
24056,ibm,1991,04-16,22.721
24057,ibm,1991,04-17,22.855
24058,ibm,1991,04-18,22.829
24059,ibm,1991,04-19,22.769
24060,ibm,1991,04-22,22.561
24061,ibm,1991,04-23,22.537
24062,ibm,1991,04-24,22.513
24063,ibm,1991,04-25,22.462
24064,ibm,1991,04-26,22.329
24065,ibm,1991,04-29,21.81
24066,ibm,1991,04-30,21.415
24067,ibm,1991,05-01,21.626
24068,ibm,1991,05-02,22.018
24069,ibm,1991,05-03,21.551
24070,ibm,1991,05-06,21.503
24071,ibm,1991,05-07,21.186
24072,ibm,1991,05-08,21.579
24073,ibm,1991,05-09,22.018
24074,ibm,1991,05-10,21.503
24075,ibm,1991,05-13,22.018
24076,ibm,1991,05-14,22.044
24077,ibm,1991,05-15,21.369
24078,ibm,1991,05-16,21.66
24079,ibm,1991,05-17,21.579
24080,ibm,1991,05-20,21.478
24081,ibm,1991,05-21,21.109
24082,ibm,1991,05-22,21.76
24083,ibm,1991,05-23,21.76
24084,ibm,1991,05-24,21.836
24085,ibm,1991,05-28,21.86
24086,ibm,1991,05-29,21.66
24087,ibm,1991,05-30,21.709
24088,ibm,1991,05-31,22.07
24089,ibm,1991,06-03,22.127
24090,ibm,1991,06-04,21.836
24091,ibm,1991,06-05,21.478
24092,ibm,1991,06-06,21.415
24093,ibm,1991,06-07,21.218000000000004
24094,ibm,1991,06-10,21.294
24095,ibm,1991,06-11,21.267
24096,ibm,1991,06-12,21.109
24097,ibm,1991,06-13,20.926
24098,ibm,1991,06-14,20.875
24099,ibm,1991,06-17,20.691
24100,ibm,1991,06-18,20.983
24101,ibm,1991,06-19,21.01
24102,ibm,1991,06-20,20.616
24103,ibm,1991,06-21,20.716
24104,ibm,1991,06-24,20.457
24105,ibm,1991,06-25,20.665
24106,ibm,1991,06-26,20.517
24107,ibm,1991,06-27,20.309
24108,ibm,1991,06-28,20.198
24109,ibm,1991,07-01,20.457
24110,ibm,1991,07-02,20.616
24111,ibm,1991,07-03,20.408
24112,ibm,1991,07-05,20.517
24113,ibm,1991,07-08,20.901
24114,ibm,1991,07-09,20.691
24115,ibm,1991,07-10,20.54
24116,ibm,1991,07-11,20.431
24117,ibm,1991,07-12,20.665
24118,ibm,1991,07-15,20.641
24119,ibm,1991,07-16,20.1
24120,ibm,1991,07-17,20.015
24121,ibm,1991,07-18,20.431
24122,ibm,1991,07-19,20.901
24123,ibm,1991,07-22,21.218000000000004
24124,ibm,1991,07-23,20.926
24125,ibm,1991,07-24,20.949
24126,ibm,1991,07-25,20.901
24127,ibm,1991,07-26,20.901
24128,ibm,1991,07-29,21.083
24129,ibm,1991,07-30,21.134
24130,ibm,1991,07-31,21.059
24131,ibm,1991,08-01,21.059
24132,ibm,1991,08-02,20.875
24133,ibm,1991,08-05,21.01
24134,ibm,1991,08-06,20.875
24135,ibm,1991,08-07,20.591
24136,ibm,1991,08-08,20.641
24137,ibm,1991,08-09,20.566
24138,ibm,1991,08-12,20.517
24139,ibm,1991,08-13,20.591
24140,ibm,1991,08-14,20.483
24141,ibm,1991,08-15,20.457
24142,ibm,1991,08-16,20.073
24143,ibm,1991,08-19,19.756
24144,ibm,1991,08-20,19.916
24145,ibm,1991,08-21,19.891
24146,ibm,1991,08-22,19.632
24147,ibm,1991,08-23,19.73
24148,ibm,1991,08-26,19.782
24149,ibm,1991,08-27,19.808
24150,ibm,1991,08-28,19.657
24151,ibm,1991,08-29,19.864
24152,ibm,1991,08-30,20.149
24153,ibm,1991,09-03,20.383
24154,ibm,1991,09-04,20.517
24155,ibm,1991,09-05,20.431
24156,ibm,1991,09-06,20.665
24157,ibm,1991,09-09,21.01
24158,ibm,1991,09-10,20.716
24159,ibm,1991,09-11,21.083
24160,ibm,1991,09-12,21.626
24161,ibm,1991,09-13,21.394
24162,ibm,1991,09-16,21.551
24163,ibm,1991,09-17,21.81
24164,ibm,1991,09-18,21.91800000000001
24165,ibm,1991,09-19,21.81
24166,ibm,1991,09-20,21.688
24167,ibm,1991,09-23,21.76
24168,ibm,1991,09-24,22.018
24169,ibm,1991,09-25,21.836
24170,ibm,1991,09-26,21.81
24171,ibm,1991,09-27,21.267
24172,ibm,1991,09-30,21.551
24173,ibm,1991,10-01,21.342
24174,ibm,1991,10-02,21.036
24175,ibm,1991,10-03,20.591
24176,ibm,1991,10-04,20.431
24177,ibm,1991,10-07,20.566
24178,ibm,1991,10-08,20.383
24179,ibm,1991,10-09,20.222
24180,ibm,1991,10-10,20.751
24181,ibm,1991,10-11,20.774
24182,ibm,1991,10-14,21.059
24183,ibm,1991,10-15,21.688
24184,ibm,1991,10-16,21.134
24185,ibm,1991,10-17,20.774
24186,ibm,1991,10-18,20.875
24187,ibm,1991,10-21,20.851
24188,ibm,1991,10-22,20.483
24189,ibm,1991,10-23,20.483
24190,ibm,1991,10-24,20.431
24191,ibm,1991,10-25,20.383
24192,ibm,1991,10-28,20.431
24193,ibm,1991,10-29,20.566
24194,ibm,1991,10-30,20.851
24195,ibm,1991,10-31,20.431
24198,ibm,1992,01-02,18.77
24199,ibm,1992,01-03,18.797
24200,ibm,1992,01-06,19.19
24201,ibm,1992,01-07,19.682
24202,ibm,1992,01-08,19.213
24203,ibm,1992,01-09,18.978
24204,ibm,1992,01-10,18.905
24205,ibm,1992,01-13,18.77
24206,ibm,1992,01-14,19.213
24207,ibm,1992,01-15,19.839
24208,ibm,1992,01-16,19.864
24209,ibm,1992,01-17,20.047
24210,ibm,1992,01-20,19.816
24211,ibm,1992,01-21,19.314
24212,ibm,1992,01-22,19.891
24213,ibm,1992,01-23,19.447
24214,ibm,1992,01-24,19.372
24215,ibm,1992,01-27,19.497
24216,ibm,1992,01-28,19.397
24217,ibm,1992,01-29,19.105
24218,ibm,1992,01-30,19.081
24219,ibm,1992,01-31,18.722
24220,ibm,1992,02-03,19.005
24221,ibm,1992,02-04,19.19
24222,ibm,1992,02-05,18.978
24223,ibm,1992,02-06,18.697
24224,ibm,1992,02-07,18.563
24225,ibm,1992,02-10,18.67
24226,ibm,1992,02-11,18.77
24227,ibm,1992,02-12,19.163
24228,ibm,1992,02-13,18.87
24229,ibm,1992,02-14,18.67
24230,ibm,1992,02-18,18.636
24231,ibm,1992,02-19,18.636
24232,ibm,1992,02-20,18.67
24233,ibm,1992,02-21,18.697
24234,ibm,1992,02-24,18.589
24235,ibm,1992,02-25,18.353
24236,ibm,1992,02-26,18.353
24237,ibm,1992,02-27,18.253
24238,ibm,1992,02-28,18.069000000000006
24239,ibm,1992,03-02,18.204
24240,ibm,1992,03-03,18.353
24241,ibm,1992,03-04,18.171
24242,ibm,1992,03-05,18.021
24243,ibm,1992,03-06,17.961
24244,ibm,1992,03-09,18.171
24245,ibm,1992,03-10,18.279
24246,ibm,1992,03-11,18.253
24247,ibm,1992,03-12,18.536
24248,ibm,1992,03-13,18.636
24249,ibm,1992,03-16,18.464
24250,ibm,1992,03-17,18.227
24251,ibm,1992,03-18,18.204
24252,ibm,1992,03-19,17.861
24253,ibm,1992,03-20,17.909000000000006
24254,ibm,1992,03-23,17.811
24255,ibm,1992,03-24,17.729
24256,ibm,1992,03-25,17.703
24257,ibm,1992,03-26,17.494
24258,ibm,1992,03-27,17.317999999999998
24259,ibm,1992,03-30,17.344
24260,ibm,1992,03-31,17.369
24261,ibm,1992,04-01,17.236
24262,ibm,1992,04-02,17.109
24263,ibm,1992,04-03,17.0
24264,ibm,1992,04-06,17.291
24265,ibm,1992,04-07,17.133
24266,ibm,1992,04-08,17.653
24267,ibm,1992,04-09,17.703
24268,ibm,1992,04-10,17.885
24269,ibm,1992,04-13,18.204
24270,ibm,1992,04-14,18.353
24271,ibm,1992,04-15,18.404
24272,ibm,1992,04-16,18.437
24273,ibm,1992,04-20,18.612
24274,ibm,1992,04-21,18.722
24275,ibm,1992,04-22,18.747
24276,ibm,1992,04-23,18.563
24277,ibm,1992,04-24,18.328
24278,ibm,1992,04-27,18.328
24279,ibm,1992,04-28,18.404
